"","I.12.2_data$Y","x1","x2"
"20370",0.119593019589973,1.22590791132854,0.0975546519316994
"20694",0.0424066770358543,0.729998643941192,0.0580914463168106
"20758",0.143410487310889,1.34244155684129,0.106828104791636
"20922",0.0243540665183798,0.553210833079683,0.0440231193283085
"20938",0.228596104507659,1.69488152100435,0.134874386011476
"21070",0.0925674537386248,1.07853462183979,0.0858270581807756
"21085",0.125124704414796,1.2539391566932,0.0997853075621031
"21303",0.094028584150486,1.08701335630178,0.0865017744311701
"21544",0.10459439789501,1.14646062650858,0.0912324378845358
"21589",0.073852769490355,0.963359368207233,0.0766617027120332
"21732",0.309459615036407,1.97200005393621,0.156926778180716
"21780",0.00763239588394519,0.309695843293327,0.024644812157573
"21783",0.0220946386359907,0.526924489552534,0.0419313185742298
"21791",0.0483131258581882,0.779179469103346,0.0620051320317581
"22054",0.0960175422646432,1.09844982660903,0.087411859821631
"22085",0.0947645452527625,1.09125908781894,0.0868396390101685
"22299",0.0150444025563315,0.434802872799243,0.034600513238278
"22497",1.04138735942485,3.61752118330239,0.287873189031109
"22561",0.102839654723296,1.13680306786429,0.0904639137863168
"22602",0.0851865807065585,1.03464300342129,0.0823342741649717
"22607",0.0487493155929826,0.782688933700853,0.0622844063509077
"22693",0.178695101789401,1.49851555749557,0.119248079137764
"22763",0.0422758309843401,0.728871566312767,0.0580017563289045
"22856",0.0122079791933668,0.391675874922406,0.0311685757918719
"22874",0.097777378091265,1.10847046455698,0.0882092768528062
"23030",0.202487430558614,1.5951589567027,0.126938716488273
"23033",0.20414328268311,1.60166792707722,0.127456683893045
"23039",0.0978232053018751,1.10873019824839,0.0882299458032439
"23150",0.0736732612489683,0.962187874182086,0.0765684781795808
"23336",0.603036733846032,2.75281366815517,0.219061951348914
"23448",0.0544196096227465,0.826956457867147,0.0658071039956606
"23460",0.0198291436543011,0.499179695225392,0.0397234579931135
"23556",0.062025036055928,0.882853096753804,0.0702552171861776
"23685",0.12398693612626,1.24822505611026,0.099330593885553
"23686",1.32382909564409,4.07869183022394,0.324571983064335
"23845",0.531926572635267,2.58541804189586,0.205741030663347
"24020",0.0671163686549702,0.918373106535854,0.0730818097539204
"24104",0.455172510903952,2.39162423166506,0.190319409243926
"24227",0.0124774179020393,0.395974566944981,0.0315106548339832
"24342",0.312041629390187,1.98020977727755,0.157580087206312
"24377",0.426516420652122,2.31511628542164,0.1842311003287
"24401",0.385552752299115,2.20113579244373,0.175160820891958
"24564",0.147178836627113,1.35996463470435,0.10822254702168
"24619",0.0130694723340585,0.405260204169978,0.0322495823660414
"24679",0.060979515700577,0.875380599612297,0.0696605747575222
"24758",0.094430682388047,1.08933509640286,0.0866865326380011
"24799",0.152011457162659,1.38211153975892,0.109984941728491
"24955",0.0606474565992376,0.872993938377743,0.0694706502910396
"25117",0.0627129438956258,0.887735374596477,0.0706437365122823
"25123",0.306405234121028,1.96224405468441,0.156150420427854
"25263",0.077042974501883,0.983946426805487,0.0782999687818505
"25369",0.0455194412625432,0.756316183261783,0.0601857295532543
"25389",0.609042000723329,2.76648649026164,0.220149999961044
"25633",0.185048680065406,1.52492304573046,0.121349520281376
"25785",0.0349969569765825,0.663162673665006,0.0527728087939116
"25816",0.47383511442166,2.44016139997334,0.194181874373898
"25892",0.1795849820823,1.50224213814526,0.119544631003378
"26031",0.0430158072636021,0.735222807283797,0.0585071720265581
"26183",0.191036312770565,1.54939765943916,0.123297148157378
"26291",0.0101417229932525,0.356993907232854,0.0284086724948991
"26292",0.0236996571881524,0.545727657041114,0.043427627100026
"26376",0.0401859929806409,0.710627948578418,0.0565499753577542
"26560",0.166429293006838,1.4461715586367,0.115082676057971
"26872",0.03762004733805,0.687566329440057,0.0547147900169678
"27004",0.470741040676224,2.43218140370462,0.193546846447887
"27094",0.691092250469383,2.94695119540684,0.234510924899784
"27203",0.293348227448557,1.91997982936902,0.152787140240407
"27308",0.0284448514638562,0.597870007246738,0.0475769834898528
"27419",0.0900344387557694,1.06367576143335,0.0846446276395768
"27620",0.12138224063064,1.23504421854683,0.0982816961593974
"27631",0.0511599189174453,0.801807022741247,0.0638057755375326
"27668",0.0381983799840956,0.692831148078855,0.0551337509723914
"27768",0.00540411208186789,0.260595616352785,0.0207375402453125
"27835",0.146937068027786,1.35884717824502,0.108133622662085
"28068",0.0993079708676743,1.11711269211444,0.0888970034703541
"28132",0.217765796948746,1.6542447556481,0.131640614972619
"28165",0.0810584165025237,1.00926215780827,0.0803145306453892
"28201",0.0613518823309028,0.878049253321634,0.0698729394721429
"28279",0.0545800489792645,0.828174573156719,0.0659040385304561
"28369",0.0959066785828835,1.09781549791608,0.0873613815481175
"28652",0.928687508883151,3.41617204214771,0.271850333480071
"29056",0.277904548845322,1.86875668726739,0.14871093210732
"29143",0.12238115590751,1.24011570482252,0.0986852722141967
"29375",0.256956552843934,1.79694498380586,0.142996338318444
"29384",0.183976671630298,1.52049960213825,0.120997513824782
"29407",0.160606947008762,1.42064999889235,0.113051734863607
"29502",0.357761575183357,2.12032180230525,0.168729847891199
"29894",0.172812263885559,1.47364275002199,0.117268764008767
"29897",0.00886614197272553,0.333789193876606,0.0265621000780604
"29925",0.00508402514758514,0.252760250469248,0.0201140216396632
"29980",0.0561556430225225,0.840043226452467,0.0668485159503873
"29989",0.357596975728947,2.11983398585454,0.168691028691473
"30245",0.0550831641649879,0.831982845681824,0.0662070912289619
"30249",0.0811928122916297,1.01009849543434,0.0803810842790307
"30290",0.216854826720686,1.65078106424952,0.131364983168905
"30951",0.0277515241684014,0.590538684434371,0.0469935753573575
"31000",0.109083224897915,1.17080324217039,0.0931695616897173
"31145",0.341160668895469,2.07054374606844,0.164768636037401
"31176",0.0761711144219486,0.978363150335787,0.0778556657574498
"31191",0.192385443175862,1.55485908678427,0.123731754736534
"31336",0.344107725344494,2.07946752990833,0.165478768192002
"31351",0.0896722631455082,1.06153421636554,0.0844742088978785
"31355",0.0161422256485604,0.450387821816292,0.0358407240752273
"31485",0.131741541859139,1.28666741635477,0.10238973971407
"31498",0.247100021807223,1.76214370947599,0.140226940900696
"31501",0.0411655677382007,0.719236943398166,0.057235057398062
"31598",0.0134306838520531,0.410822286261576,0.0326921987954217
"31728",0.0760113523571936,0.977336597400884,0.0777739752704822
"31733",0.140919538442592,1.33073180877066,0.105896272647735
"31738",0.074605637769494,0.968257245845387,0.0770514634304189
"31790",0.684988807607638,2.93390920498327,0.23347307627795
"31845",0.0170142400511018,0.462392956481625,0.0367960623374631
"32102",0.795353705064011,3.16144103651137,0.251579484127175
"32142",0.055800716264238,0.837384309097749,0.0666369260302492
"32240",0.0732192624220249,0.959218633943892,0.0763321935490129
"32286",0.721426610491594,3.01093244004217,0.239602390574227
"32303",0.368446301316473,2.15175109476739,0.171230911517813
"32402",0.121800361733838,1.23716954638821,0.0984508243752211
"32556",0.324440871103525,2.01916919269595,0.160680378978216
"32577",0.0204083629980923,0.506417864086964,0.0402994531697399
"32595",0.436899554656962,2.34312648507669,0.186460081194747
"32763",0.0594449905248096,0.864296119453181,0.0687784998530585
"32793",0.193278454415298,1.55846356709201,0.124018590165661
"32855",0.111329885157881,1.18279862924674,0.0941241242634685
"32891",0.237812854156385,1.72871179269064,0.137566513493984
"33042",0.0720001219922508,0.951199357250464,0.0756940397861225
"33060",0.0743017671602738,0.966283366015282,0.0768943870644036
"33413",0.256941504495891,1.79689236508657,0.142992151053807
"33554",0.662196840235279,2.88468558322291,0.229555984917927
"33794",0.0162426484605641,0.451786609268357,0.0359520360438928
"33809",0.0424504845195482,0.730375602845385,0.058121443753283
"34261",0.111041527636572,1.18126584216499,0.0940021489430847
"34405",0.124667681774397,1.25164703203821,0.0996029060775906
"34531",0.0654552976601828,0.906937444960265,0.07217178872028
"34600",0.0223074691579259,0.529456254006772,0.0421327899880479
"34615",0.0288826845810006,0.602453748251674,0.0479417460092471
"34678",0.0609401909265556,0.875098294189233,0.069638109605751
"34863",0.193078154031654,1.55765581599341,0.123954311375595
"34924",0.0846039891030928,1.03109896834526,0.0820522488145513
"35005",0.0825180645270915,1.01830868661081,0.0810344305337632
"35276",0.100756039870451,1.12522786076743,0.0895427880729275
"35339",0.0616785984511213,0.880384079314835,0.0700587390211816
"35417",0.0485358239219245,0.780973207911887,0.0621478732307557
"35722",0.030358082328661,0.61764950715044,0.0491509860806328
"35856",0.068217190869929,0.92587391298276,0.0736787049655207
"35907",1.59288167072834,4.4740073110347,0.356030189490226
"35909",0.065984304736045,0.91059498573403,0.0724628465671323
"35987",0.292647328720701,1.91768474781611,0.152604503453434
"36087",0.285484915791217,1.89407213607126,0.150725471514183
"36088",0.0303570248660186,0.617638749768591,0.0491501300353847
"36117",0.0369671153835898,0.681573526814215,0.0542378979365294
"36304",0.0977427192628834,1.10827398918889,0.0881936418397928
"36324",0.068929566642878,0.93069569716507,0.0740624103590892
"36344",0.190868719005593,1.54871787673296,0.123243052768418
"36345",0.100482952919452,1.12370192969979,0.0894213583368118
"36576",0.0960587274896806,1.09868538280031,0.0874306047877401
"36615",0.281661049755971,1.88134450297201,0.14971263865338
"36727",0.126520430692754,1.26091340796007,0.100340300843847
"36765",0.0565021679753343,0.842631107479915,0.0670544529792132
"36841",0.0201576320077916,0.50329740166007,0.0400511346597536
"36962",0.0236663756335399,0.54534433829435,0.0433971235633622
"36968",0.0403424448144892,0.712009910765436,0.0566599484143692
"36987",0.181807803435661,1.51151058168809,0.120282190305683
"37162",0.894347382541761,3.35241713797699,0.266776879407511
"37183",0.735611291429181,3.04038881003836,0.241946454019445
"37265",0.244539518911667,1.75299008111886,0.139498518300564
"37394",0.0706143763887687,0.942001286837296,0.074962080599541
"37490",0.0263899815466196,0.575870027541737,0.0458262807308667
"37505",0.0313309923521125,0.627468614045594,0.0499323657801884
"37644",0.576755650990649,2.69215996260892,0.214235282821651
"37730",0.0240048126979095,0.549229799710654,0.0437063187586611
"37737",0.139932891906968,1.32606507413551,0.105524905705094
"37746",0.21449662079897,1.64178075043153,0.13064876095215
"37777",0.0872156365997975,1.0468925507808,0.0833090621714234
"38046",0.107975938572927,1.16484576727594,0.0926954809008189
"38194",0.0374693983787777,0.686188273526144,0.0546051278116896
"38396",0.358936708397972,2.12380123948242,0.169006732704161
"38431",0.0803513520058226,1.00485066983607,0.0799634755868063
"38452",1.06589652653903,3.65984300060093,0.291241052242956
"38503",0.0314102128198983,0.628261390959796,0.0499954529625206
"38568",0.0422747140859094,0.728861938105982,0.058000990140553
"38612",0.00606021851667032,0.27596186672162,0.0219603475968063
"38620",0.0772678690330357,0.985381488993422,0.0784141674022776
"38649",0.0766569963160304,0.98147859166199,0.0781035847009388
"38837",0.234984340984682,1.71840051134317,0.136745967795953
"38879",0.134007365093993,1.2976849443624,0.103266486735604
"39109",0.00896200270044991,0.335588806995617,0.0267053087398322
"39149",0.0413072102071476,0.72047325592853,0.0573334400232688
"39439",0.442056368545977,2.35691411799125,0.187557266160691
"39502",0.0142272312312808,0.422829351474635,0.0336476906857642
"39681",0.0885385231348531,1.05480230155256,0.083938500138399
"39966",0.458351006608122,2.39996012894011,0.190982758872141
"40334",0.066251658282649,0.912437883801218,0.0726094997356361
"40401",0.0689371446099987,0.930746855092681,0.0740664813776181
"40422",0.0250548257923291,0.56111338122042,0.0446519841281185
"40482",0.0314025966725622,0.628185217941858,0.0499893913063531
"40514",0.0725577286650918,0.954875546519888,0.0759865816331076
"40692",0.106273633014763,1.15562704147917,0.0919618780110366
"41227",0.111856465425182,1.185592594505,0.0943464609543078
"41239",0.149247335708346,1.36948798231922,0.108980390945525
"41287",0.0888402257976888,1.0565979381189,0.0840813923561637
"41403",0.00399907654486807,0.224173767372552,0.0178391815944372
"41485",0.0228520023273928,0.535879399236634,0.0426439276448128
"41533",0.109577520910108,1.17345291288535,0.0933804157856433
"41538",0.0479035069042906,0.775869332740268,0.0617417197495121
"41922",0.763205451475667,3.09688917433972,0.246442610151972
"42064",0.461608225726279,2.40847255394642,0.191660156130867
"42295",0.117403259453018,1.21463281267237,0.09665740808921
"42323",0.1232348605158,1.24443357791824,0.0990288776376108
"42573",0.0851457976526826,1.03439530623396,0.0823145630490946
"42610",0.260333627874796,1.80871469592508,0.143932942249715
"42716",0.120841205908314,1.23228867516096,0.098062416984015
"42993",0.202217318633769,1.59409465546871,0.126854022087109
"43106",0.0326573033836183,0.640612033592964,0.0509782858752358
"43175",0.153448742716824,1.38863017801251,0.110503678478635
"43230",0.0674547970387298,0.920685602855316,0.0732658323639825
"43376",0.0702179852362131,0.939353621524852,0.0747513860884768
"43464",0.00840449055435462,0.324982988986964,0.0258613245590271
"43484",0.170783191226113,1.46496582746844,0.116578276451156
"43533",0.0670393604984413,0.917846092639198,0.073039871320555
"43701",0.0968440057332817,1.10316710784157,0.0877872491346882
"43709",0.110239210980351,1.17699056131034,0.0936619329025225
"43822",0.0458496196566219,0.759054222788147,0.0604036158157552
"43869",0.134299987286112,1.29910100213225,0.103379173032491
"43973",0.506256648532399,2.52226260953167,0.200715281041414
"44049",0.0123677587687612,0.394230694336759,0.0313718818611226
"44139",0.093343251181019,1.08304473069671,0.0861859612400058
"44171",0.0522170868071407,0.81004892767085,0.0644616454925525
"44275",0.200796819136552,1.58848583482962,0.126407686322295
"44499",0.120325745952496,1.22965764263404,0.097853046067967
"44917",0.323425842213709,2.01600818438783,0.16042883392952
"44938",0.068042420768194,0.924687123772844,0.0735842632809377
"44964",0.0852663636331175,1.03512739619453,0.0823728209171013
"45003",0.0605738215029874,0.872463804713169,0.0694284635944314
"45018",0.140078074542638,1.32675280276644,0.105579633410653
"45046",0.0571460596641687,0.847418765953543,0.0674354427351701
"45138",0.0181605750902276,0.477715937722093,0.0380154264411256
"45203",0.0691263012593006,0.932022918615317,0.0741680272862815
"45246",0.301603189968814,1.94680699187698,0.154921978001542
"45285",0.0784357602092421,0.9928004997019,0.0790045535158306
"45491",0.0149556351466247,0.433518228020025,0.0344982844549132
"45647",0.112043913339751,1.18658558060953,0.0944254802777867
"45704",0.060716120042444,0.873487988880942,0.0695099655809002
"45791",0.0962460877109582,1.09975634044911,0.0875158288895647
"45937",0.0222021684481765,0.528205146853207,0.0420332300441342
"46023",0.106793443679479,1.15844982302214,0.0921865078289525
"46068",0.312650879192081,1.98214197797053,0.157733846851978
"46289",0.109344191637918,1.17220289909622,0.0932809428489071
"46502",0.0834964863094524,1.0243279708967,0.0815134299577503
"46629",0.170497062369184,1.46373811673765,0.116480578335409
"46869",0.0727747336537341,0.956302396971847,0.0761001267843487
"46984",0.0704983259981086,0.941226907915485,0.0749004574829248
"47066",0.126773005361693,1.26217137080159,0.100440406346074
"47153",0.15393851340072,1.39084449569927,0.110679888281346
"47167",0.12070775837709,1.23160806582087,0.09800825581362
"47191",0.0528975178890586,0.81530964324826,0.0648802799367251
"47261",0.600380236613288,2.7467436288848,0.218578912971593
"47312",0.0147621296883484,0.430704530648355,0.0342743775323802
"47339",0.0806174649937425,1.00651326027107,0.0800957803298399
"47374",0.0803914323648505,1.00510125525536,0.0799834165408797
"47385",0.0754234688697242,0.973549825554674,0.0774726335416394
"47639",0.326704455030086,2.02620069669081,0.161239928287292
"47644",0.149536384000569,1.37081348902113,0.10908587141738
"47857",0.171026347614812,1.46600834545645,0.116661237396682
"47895",0.761911984476308,3.09426378520823,0.246233688323064
"47950",0.0976576072006277,1.10779135463073,0.0881552350019741
"48045",0.134986979551687,1.30241944593876,0.10364324640008
"48163",0.0794341691949676,0.999099199052665,0.0795057880841925
"48164",0.0402865663413356,0.711516636084632,0.0566206948624932
"48227",0.0838807371125709,1.02668224391104,0.0817007770515601
"48568",0.0403618239893112,0.712180903226994,0.0566735555621134
"48580",0.00689685663399795,0.294395068805372,0.0234272152111268
"48587",0.0353121598509479,0.66614239309663,0.0530099273321966
"48592",0.0882816405669919,1.0532710068204,0.0838166435754223
"48606",0.0286741617605737,0.600275056736039,0.0477683712471542
"48634",0.31318728731253,1.98384160760758,0.15786909908106
"48698",0.072693245699951,0.955766847419524,0.0760575091050873
"48713",0.0510666011167468,0.801075424444346,0.0637475567948778
"48836",0.00659229103873663,0.287821424481367,0.0229041012169801
"48916",0.0617503441799683,0.880895970322103,0.0700994740132471
"48920",0.0419192480839211,0.725791159561632,0.0577566253483162
"48996",0.594057023628545,2.73224097125042,0.217424828146352
"49040",0.0225453320524881,0.532271545543585,0.0423568237702122
"49057",0.0909689549057868,1.06918174402065,0.0850827798122502
