"","I.11.19_data$Y","x1","x2","x3","y1","y2","y3"
"6575",0.784313530365197,0.675178193408308,0.449757811587802,0.392013951700638,0.296720615586359,0.530705441811692,0.880798557249594
"6590",60.0241827447848,1.56419493843722,2.53819237394524,3.39316916449252,1.72848673253198,3.91048603624025,13.9677464969791
"6657",1.24110637732961,0.855098411966096,0.441843333302978,0.442224840462051,0.410115992395609,0.838731757910343,1.17548531942466
"6743",5.7420784825342,0.776911331031633,1.83289362361739,1.36963963832463,0.806837705507658,0.507944475693205,3.05498528159583
"6789",0.923212799314502,0.701535030393257,0.732295826119952,0.59250698896929,0.334601651628345,0.177558201414942,0.942525404893064
"6836",1.76299858132803,0.854162384625809,0.293563783945381,0.714688220833242,0.579684297796984,0.84350062589901,1.42752153170083
"7220",57.0149192654433,1.62959404571282,3.06636772410726,3.50849159353394,2.8606165095543,1.38507537998005,13.7113411593854
"7233",1.30035879179949,1.12895426948555,0.520214049942343,0.387768217475022,0.575118780981038,0.309736980964865,1.26350339503144
"7267",183.017459121614,1.8333224542038,6.01028365071236,3.70583388118638,2.20590171949883,7.5864245008496,35.9910268778619
"7498",0.502902748480556,0.633042065828346,0.257109232445076,0.388756872481952,0.24981847009033,0.372782705506212,0.640274913268709
"7595",27.6576102075304,1.24868733642059,3.30013462005805,1.26159817201424,3.7369724848207,2.11754733860225,12.6847906587399
"7609",1.17681148672115,0.769695048932013,0.260774596918293,0.275794014097562,0.919235603926975,0.686096743875234,1.05282847670072
"7636",63.9867843598815,1.48924619925722,4.39892327872667,2.54637984952076,4.30003338341401,2.24946238822605,18.7276707878993
"7833",7.86349083404218,1.22839612961701,1.62830758414544,1.24616126574515,1.08426891673245,0.896235038074418,4.07028602398228
"7861",3.55543360494476,1.10228058446637,1.33317788899464,0.561350239892808,0.947986517415513,0.769734734269091,2.64414805385397
"7918",0.500986596336007,0.62086461694605,0.506033262312567,0.266642812823889,0.441621117199865,0.152496642440031,0.561167561653396
"8147",4.06401294970365,1.03321416822784,0.492243688831882,0.725173724627774,1.70852973087305,0.537413404871902,2.80511744841474
"8277",4.38971708222376,0.923320901782595,0.457791309964566,1.55752672199422,0.519350542187001,0.646077816023535,2.3206157624738
"8326",5.21532199407275,1.15192374486382,1.39749979128763,1.15891811424672,0.910244561693752,0.507911833841528,2.98293981735327
"8373",1.61272691226358,0.795273005464963,0.494636182111369,0.511049795031975,0.828535272172973,0.522890857761619,1.36028709030439
"8414",1.44101639354771,0.689211991916736,0.792559887103032,0.533308085077405,0.370476756731591,0.574326212697485,1.36973631607334
"8555",7.57194661953031,1.08723701864402,0.582012570347705,1.1009667202055,1.95178996959667,1.44926437124255,4.18395773969146
"8609",11.457492794715,1.06444399856511,1.82500515487889,1.09112753180841,1.55185822938986,1.81194603733005,5.95605515200994
"8636",13.5477041122727,1.37306872827204,1.48012549311102,1.03927465593269,2.0038524287657,2.22651947936094,7.21729209996048
"9000",3.75387401754077,1.12878384180757,1.31893701634812,0.754648735699242,0.637183501549875,0.841754926362698,2.55007363640336
"9032",0.878171614986415,0.753990623676272,0.229434375464204,0.241893606572954,0.785488217515394,0.393974376559537,0.808328924881329
"9174",1.93766361797863,1.00086192151129,0.530298514558641,0.730383236684124,0.452268022616401,0.676612711855919,1.54192895350231
"9266",2.21081710707753,0.93811212844503,0.410323153606007,0.798560895340214,0.561250462496199,0.858558780620788,1.66801893564614
"9300",10.5753268687837,1.19142661724464,2.26725129114127,1.42795472445749,1.02293966333339,1.05204611619471,4.882029024708
"9478",8.20048483358901,1.20957054974858,0.610637909432619,1.5135219744316,0.885546196924523,2.09327686475788,3.8658969764778
"9527",32.7358750502114,1.2528917722937,3.60997875955017,1.39397094610918,3.96547895582295,2.24839385918318,14.0970692921196
"9628",0.581116152373924,0.518562330347958,0.252905304913409,0.368475202986647,0.455702946182627,0.378810752943758,0.67576466383366
"9667",57.6012920756295,1.61115191387655,1.78887220602527,3.08367538510874,2.54985151841525,4.52230512716808,14.7237508175252
"9740",18.4801614603203,0.98873254534797,0.687094627499875,2.79357101826284,2.0385623206546,1.17685755588132,5.60428066508433
"9791",7.53434907397737,1.016989574936,1.0014843639732,1.41590774488868,1.41340702542415,0.844101116775863,3.7089809084484
"9800",4.63488570471376,0.899948526770966,1.06229118186469,0.985583947687077,1.00286943532843,0.880840731686893,2.83755178694937
"9880",2.20300303939527,0.982324515003076,0.447336327796604,0.434069312911649,0.91693234460751,1.13145651236403,1.83412255532479
"10011",2.33162654702087,0.772914416553661,0.806393740830033,0.663527496333813,0.541509597165965,0.839527782724449,1.86291605134228
"10014",15.792469404069,1.28374962590247,2.22408839638363,1.73405467621222,1.30402864212525,1.41247776329089,6.33022007302964
"10134",19.8005653810433,1.13526156003138,1.23347273429286,2.43230135036831,0.975276141161786,2.50761339071895,6.41380194094979
"10137",17.2041559000638,0.926081999926166,3.07468562777454,0.941638508847407,3.32765270949941,1.70108502136637,9.44330002800906
"10165",16.5650243025627,1.0271128218936,1.21904271478134,1.93131144598482,2.16237804659281,1.7681189638392,6.31105126453378
"10447",2.80800055200933,0.618858558585697,0.485004797011179,0.889267174243452,0.958257769147677,0.928834175384663,1.98420176821742
"10614",0.837803455977774,0.734366939186407,0.431554980554723,0.160217206146943,0.754901577782335,0.366234791652156,0.782551696787624
"10617",2.34410296607959,0.675688646078709,0.521511810213944,0.722063700821357,0.790407513516608,0.95297943227478,1.81845944215896
"10623",5.89869789819119,1.23882951418117,1.00626949660518,1.19549317510333,0.869513636363376,0.908797237988304,3.26812723373087
"10797",38.9373552981107,1.2714993816504,3.59299511803972,2.81785299231057,1.07123759345591,2.14222127126535,10.603209916396
"10809",1.61124803205173,0.870919161427279,0.318210440055159,0.378386883941192,1.08622162409309,0.460732982893365,1.37062562908121
"10824",0.672348615498158,0.633704370693068,0.687324547599848,0.238665778647231,0.430553897889886,0.318412967534201,0.756923262103066
"11082",1.33199483387068,0.738709869136559,0.833047259225222,0.480741677359988,0.520636284616546,0.421544782544475,1.24022728740452
"11180",8.28685714052404,0.924474041856958,0.883860353224971,1.57774019190317,1.2175876805675,1.26663114025744,3.82934016647759
"11398",19.9171717260898,1.26181092333427,2.21424182052149,2.69727869565377,0.872202201604357,1.12208153739637,6.05501301030836
"11559",40.4482740473998,1.49834382692773,2.14596278241922,2.38248763265401,3.43388005737098,2.02580652182107,12.9930729698411
"11657",1.20673679011321,0.697588326664446,0.279813860912838,0.703657816424136,0.31685199770969,0.679770831236644,1.13051431510977
"11737",0.918446070858546,0.544690468939161,0.520214722891175,0.52951514404873,0.142204068132764,0.524654773261995,1.07278467707801
"11813",1.37569645835712,1.07985119429712,0.679270868838359,0.570421862427654,0.26766300505263,0.561840934721472,1.2359590493327
"11825",1.37446033182894,0.848635236050488,0.684746348768638,0.304605136477245,0.732989628832263,0.536082293017083,1.26504469627724
"11949",8.2280363979549,0.859249255313288,1.86513422242964,1.69500723326585,1.14842976754505,0.52864206714426,3.69040346365554
"11951",313.688278989729,1.89193482778101,2.7834210028601,7.56342949024504,6.2612434377153,5.4007359087183,37.9206143291726
"12001",22.4710743601953,0.938139865867562,2.54617868944392,1.90474883175108,0.669817266388332,2.21516205847277,8.50636754973442
"12314",2.06493713774091,1.0689416167571,0.494425359285477,0.571616338247799,0.703056959353176,0.695111202827869,1.69646950909175
"12480",1.73445173809755,0.712055895756107,0.797215805365879,0.400338260433378,0.420375222947665,0.955107024293074,1.68281359332524
"12578",41.19095813268,1.2433289293373,2.1627526848759,2.99359556700639,2.7368071288476,2.192851921434,11.0387691106172
"12589",8.10705173929155,1.2617686160526,0.794884945114237,1.6087620904194,0.633708146317916,1.71218542973684,3.69630059199043
"12605",1.71956602077358,0.990897886269713,0.952541426506184,0.265553950280967,0.362429300881783,0.989733651483772,1.57283779028769
"12610",12.1447828509131,1.14581796714787,1.98709593366951,1.79521413559942,1.41046579550717,0.780622716002375,5.00078146536962
"12625",2.92352640756123,0.725438478453861,0.728488741641485,0.690134658415495,0.754581492123933,1.14368772485506,2.23573806607172
"12629",24.9414475846915,1.09732973185195,3.22475516464359,1.10882984722691,1.40511109385614,3.13019315078956,11.9995605356254
"12643",3.708226255947,0.885989373747514,0.477179319906808,0.978289271144711,0.970376486374699,1.14160114071288,2.35486027753195
"12692",10.8705607994051,1.06173219858833,1.12833826255789,1.7992185965259,1.14553487500358,1.34643263259952,4.52145064329441
"12837",70.57640339513,1.10770604020749,3.80024066655948,3.62053571644773,2.70369269635899,2.61767974101843,15.9185540965214
"12911",32.088893586245,1.70923279909913,1.33943516858747,1.02579884660546,4.74975667100661,4.05164775138405,18.0771642206971
"12986",0.692498796640105,0.802310541370763,0.577376105628163,0.320959940556197,0.339345961401142,0.305699531443656,0.759391808388016
"13013",9.64176354801844,0.99972658045628,1.46545647118266,1.47522208822661,0.478513584583946,1.73145222968764,4.49153586889843
"13020",2.41535707369215,0.880745431102968,1.10878576281442,0.498664454077457,0.282224827998948,1.04168532498121,2.02898558327805
"13134",2.72309100661459,0.801690096416693,0.499130020295625,0.859617629278959,0.527556228681857,1.22760812989083,1.96298711719689
"13195",33.3127237664346,1.09116258088533,1.55773020421539,3.10012349434255,1.99125502456913,2.36974817341365,8.85400615124052
"13250",7.23169123906664,1.24060627046506,1.9008457203648,0.642194454548453,1.94150489490929,0.863711281381691,4.9537428685759
"13444",1.86060229539992,0.924228411855734,0.858262252205484,0.257893090606243,0.412767190240483,1.20398540548119,1.72852984901251
"13485",1.24121306538449,0.603217725209336,0.319312871056732,0.781334024787366,0.438003787828875,0.330178713449191,1.11549104000839
"13523",3.52757001192049,1.09605815547397,1.12831963854853,0.465454996725857,1.19359480558479,0.830649586612851,2.75447134227572
"13643",14.0910757625723,1.10627328061229,2.03560618347136,1.59448978545169,0.46629408118576,2.03698218686493,5.91332326520649
"13789",363.373556366515,2.0429336898114,7.69783914217854,5.39822552808347,5.60885931463246,7.00490004083697,55.2019239358518
"13830",42.7468634993137,1.23943000256622,2.44205585237608,2.10100874652327,3.50356154808458,3.44627779318547,14.273353881388
"13883",30.8166012743085,1.26790624549401,2.24341884031894,2.22443878264149,1.63295583131653,2.90624841129623,9.99183888990829
"13940",1.85740944028439,0.725945795853856,0.77822411147619,0.774435955205681,0.661329825236373,0.315626420713216,1.46131095225655
"14012",63.2315518284879,1.69498872824976,4.63380428422276,2.38371113470557,1.78282397571296,3.79519617545282,17.8811469088458
"14081",1.2501131321349,0.6942654931759,0.392821906285299,0.757164748808125,0.310203827690638,0.424045219813196,1.14661316244138
"14162",16.6819293843487,1.33281298997278,0.524743290119055,1.97586042386305,2.42827120037213,0.781849625372627,6.59724112244433
"14253",5.10637122050251,0.980370590176984,0.601582390690014,1.15526967885333,1.2113424583982,0.945550361397799,2.89973874849184
"14461",1.9391042825111,0.852445381061095,0.411804893843113,0.495501832822582,0.902758320547297,0.919845075426904,1.59586779690266
"14532",6.37182677700534,1.00207396387362,1.78284521700255,0.769261783794539,2.10699633473356,0.647674800774803,4.03732091296343
"14656",0.91312257945595,0.775897152737762,0.826967992439528,0.326409387116754,0.379916767324967,0.372084546575286,0.95170127812814
"15035",119.122161643066,1.66177726507222,3.84964400059954,3.64318366041407,5.06910547821022,3.7778212302437,26.3931713395555
"15212",5.8323591002528,1.26122273977221,0.884873005634823,0.504997616002975,2.02607178424472,1.12532849963921,4.5173648537319
"15263",7.62053449405501,1.26956927922092,1.63319256635252,0.9806343086045,1.5756674009521,0.748950760543489,4.48376598113293
"15337",1.76240631546589,0.918614465430442,0.656935562252898,0.477079143691482,0.737705519082759,0.561205239588652,1.50093267389449
"15581",0.491704849485797,0.651876070207317,0.16993792131781,0.259346804661743,0.445670643913906,0.357006254070174,0.541799313832145
"15674",8.78478594678639,1.10660497814724,1.45819974208661,1.43969800310318,1.31813674156522,0.87309022920726,4.20434654114705
"15883",2.83406855852767,0.945494537562051,1.08857367715873,0.345438707160191,0.569240919103255,1.3461333766849,2.40415738578373
"15958",4.26399706952405,1.03449974657091,0.88238615592874,0.902735774537255,1.08818901039373,0.769819165439138,2.7239288718328
"15968",23.7765635974387,1.24578919016573,2.87740689134818,1.65736304688349,0.941642460223541,2.6000604485341,9.12415887116152
"15998",0.902804823814034,0.571919202790904,0.634410007339546,0.313216179282722,0.619301302011575,0.394217628506255,0.953076271378424
"16052",166.223870387274,1.93782483893567,4.23293988817977,4.43908185123156,3.0950642263397,6.38408911212207,30.0068160631057
"16101",0.998862021612634,0.753064610446608,0.49605449547272,0.379925489449761,0.521464981845262,0.468256786152542,0.984099053034579
"16312",28.808856778585,1.13407232432802,4.89737849943782,1.57394480906671,4.10426022650292,1.14319315713103,11.7892820310724
"16352",6.28238951531722,0.957202343499178,0.580077532153022,1.44511500457551,0.81362273005074,1.6059078805604,3.16378754403072
"16453",24.0881003258261,1.23601503431305,2.18013189495365,2.21297629564927,1.7260621080839,1.84464934223251,8.10360363069705
"16456",4.15010628669802,0.849171273101682,0.95679718257743,0.552210393842894,1.22194212861093,1.4698968875077,3.08953788640128
"16468",1.13211108314543,0.615894828738925,0.548055618649586,0.441550615675744,0.491812220869542,0.586484866518543,1.14999308171212
"16563",10.2177832859093,1.06334438689284,2.069568718008,0.962632514907882,1.13363527375197,1.73765082888991,5.62639501430979
"16880",1.82884036495252,0.824949589958613,0.759423440778294,0.606148638352494,0.821876202014404,0.337313988637867,1.47599074323037
"16946",6.7177539014807,1.16586897522569,1.14308076303532,0.905557863444765,1.17570424411961,1.51646689268505,3.99046025912253
"16969",20.9421609054782,1.12886623065708,1.12589306175434,2.4285812039288,2.82397616478448,0.878368742517982,6.90333939704704
"17082",3.53496096008561,1.02271034001125,0.437327136173198,1.12247195136733,0.822452378065822,0.510512053878041,2.20100790167359
"17161",20.3458492837222,1.22236388904498,0.8179769465476,3.0018975068626,1.17291798033561,1.64136613972139,5.85280376709966
"17293",3.30111077820706,0.950564509744156,0.561414445666486,1.04195356709868,0.808816452878348,0.582191951740889,2.11662751679679
"17395",0.970652430059384,0.626942464097761,0.303751167547052,0.326379992925322,0.825725133206043,0.520734771328934,0.903230871978348
"17881",1.03977011284982,0.786285526085739,0.946029909489287,0.329754948486394,0.617794810460272,0.237804780652798,0.997821447979016
"18063",21.4100616016819,1.08602785617944,0.980264473102187,3.05170303545292,1.86909031477503,0.894236790204725,6.06336484355732
"18180",1.03968869185876,0.840563792044368,0.577942962630963,0.33657950645354,0.344227290079858,0.685967946083187,1.05144057130445
"18238",18.5146968731057,1.60155110162477,2.32420622341828,1.00900061971592,1.4733350777805,2.9890338042161,9.12580657190252
"18267",1.7666798042761,1.11574523486794,1.39234484843275,0.412196210205555,0.496380739462907,0.413393183356426,1.54601006641669
"18315",4.00475127671455,1.12407466682347,1.10632583535436,1.23667430832778,0.61207187382612,0.35763469251627,2.3620417028567
"18324",3.03501213403049,0.749036277712261,0.574513924486569,1.1361022038554,0.373724475858888,0.84800127254363,1.99620280375162
"18353",3.64933821426225,0.972610731785337,0.370809263197156,1.18322400150046,0.85541646644783,0.559507172232918,2.20573664263941
"18381",7.07346935544077,1.18318728922597,1.17450569757709,0.907900899084926,1.68323843309219,1.02045463097882,4.27728760086033
"18494",2.02496873246528,0.734318622151405,0.367973453785883,0.630178660202298,1.0874175835053,0.67248614554802,1.55352880551005
"18516",54.5731119294457,1.29367074035285,4.24745587269334,2.78265856246218,2.7770813082131,2.26428548692354,14.8645726667747
"18600",2.12055287555924,0.812522015209727,0.684265434264935,0.751604152805742,0.728082105417114,0.457615805508056,1.61765931389068
"18636",33.6724510227955,1.39510755241978,2.67186539633663,2.84446767092527,2.61505704651122,0.918226156904809,9.6927761824713
"18663",25.1975076986678,1.27039576055639,2.23005532625987,2.60059934896841,1.11927499782388,1.81228237336981,7.5882874980121
"18776",7.38699220208708,1.10649734843925,0.828672526488215,1.63811199790565,0.65800880589747,1.29205572004347,3.41137610393216
"18884",2.24207434904524,0.780470035911134,0.570300869369202,0.805395963491038,0.600248248579351,0.716643813416854,1.6946893813386
"19198",407.304437588314,2.05040503869632,5.24710178172873,6.54002445695339,6.48258290695589,7.86957444310574,53.9325290252156
"19281",3.72856589954344,1.15628631638683,1.2417253979377,0.73584087800206,0.953989900382468,0.563730898053873,2.61670901360124
"19288",4.7255094831814,1.02060568244665,1.24095022204058,1.18388705112972,0.425342504016875,0.882428271821478,2.69987997900123
"19400",4.44671090108473,0.939912881819424,0.814519071129816,1.00972166352028,0.757577369722359,1.20704225888642,2.72500366407157
"19501",20.9249332652558,0.835456401143561,2.56610710943403,1.50116037653985,2.48404052858268,1.94977452564486,9.22372828998869
"19522",0.945521356539608,1.07167957054171,0.284158375521275,0.277840030689473,0.343385785291249,1.09201213305372,0.961767212548077
"19641",158.690315229384,1.73265558190686,3.52141539119128,4.53679835456507,4.57906002129115,5.32160919264439,29.0991078926584
"19674",0.438807009878868,0.540435781082741,0.142119979647841,0.240900639170265,0.440458205541274,0.543844253141691,0.512561949897955
"19819",0.624769643104147,0.508550812169689,0.222690964729758,0.347254479180135,0.489147195360768,0.564369619519222,0.72089329182747
"19925",4.10447184522413,1.31015071890678,1.07132376598022,0.59844202790427,0.777141127022321,1.23656030497896,2.94354893880196
"19991",1.91678048912645,0.877498080419943,0.490804035969213,0.910995569441866,0.432563616998946,0.403724894109262,1.46988304116637
"20107",9.13758705082213,1.14385050300346,1.58131096433319,1.76981358670329,1.10165422970558,0.544742744773948,3.96428848987121
"20132",24.2742781098817,1.68861753119731,2.61532591508716,1.22467314183451,2.96593426806032,1.64200379380253,12.2249553145472
"20197",1.59996011008394,0.878820407293458,0.655546662967079,0.863265823105649,0.284674777196239,0.319167596781318,1.32120700590433
"20247",70.3355949052579,1.49479441557704,4.06930786178697,2.39946836737351,3.8385119028117,3.60900222623073,20.8011359078826
"20265",3.62782434386774,0.834306574626236,0.280032099818948,1.23391667776054,0.775692415454854,1.14071450839321,2.15672778450216
"20384",10.31517154682,1.17916502674944,0.840643259198957,1.68305018374837,1.47360353379823,1.12541208149987,4.53431501331738
"20485",0.681460466831002,0.642043430755828,0.434910141460886,0.209050815779969,0.71510383025132,0.202953845063921,0.641308498810826
"20560",1.28280279670834,0.889101309074586,0.414440842121413,0.626614281764802,0.24590127346567,0.778061290592096,1.18368077086096
"20774",42.8247976925332,1.38159906834715,2.60183938308971,2.94661504870452,1.61051720579241,2.80443324726668,11.302129121383
"20776",161.471600555239,1.62155591542089,3.99246513023002,6.34422108077661,4.96407451475876,1.54814896898417,23.2087034029001
"20814",1.90049995411947,0.994759077405047,0.623972009255162,0.296233045609421,1.002168528397,0.644685481155088,1.69230957120801
"21083",77.8128106881138,1.76348569672458,7.37429513460787,2.97214794580112,1.86540777191807,2.4464975578435,19.0037631894929
"21222",67.9247558634535,1.80685981032529,3.51892830039922,3.32689578274059,2.18903093520905,2.91304700108696,16.146787822219
"21367",2.91420366438777,0.719870710707298,0.85962576073216,0.430227872038561,1.51471493778433,0.947301668612908,2.34638407618394
"21415",1.80398622250947,0.974496798463921,0.955497473230359,0.233838393508588,0.820827021956583,0.647494960707523,1.64820290137909
"21465",1.31600763141051,0.723435386692842,0.591113281080628,0.394009355432238,0.912440337646354,0.342279321730925,1.15121670016985
